favourites_count,followers_count,statuses_count,friends_count,default_profile,default_profile_image,profile_use_background_image,utc_offset,listed_count,geo_enabled,lang,isFake
0,12,23,213,1.0,,1.0,,0,,en,1.0
0,8,16,198,1.0,,1.0,,0,,en,1.0
1812,314,13853,247,1.0,,1.0,,1,1.0,en,0.0
0,21,77,581,1.0,,1.0,,0,,en,1.0
0,14,17,201,1.0,,1.0,,0,,en,1.0
0,23,43,492,1.0,,1.0,,0,,en,1.0
0,21,23,253,1.0,,1.0,,0,,en,1.0
0,9,21,210,1.0,,1.0,,0,,en,1.0
0,24,69,712,1.0,,1.0,,0,,en,1.0
10556,1423,81000,1360,,,1.0,-18000.0,9,1.0,en,0.0
1643,382,1128,393,1.0,,1.0,,4,,en,0.0
1557,758,19247,461,,,,10800.0,3,1.0,fr,0.0
89,4520,416,230,,,1.0,3600.0,0,1.0,en,0.0
45,187,20276,180,,,1.0,7200.0,7,1.0,fr,0.0
2047,219,5179,275,,,,3600.0,8,,en,0.0
0,8,22,242,1.0,,1.0,,0,,en,1.0
1062,78,2911,13,,1.0,,3600.0,4,,en,0.0
18190,705,7733,577,1.0,,1.0,-25200.0,0,1.0,en,0.0
2,10,25,212,1.0,,1.0,,0,,en,1.0
0,18,57,513,1.0,,1.0,,0,,en,1.0
0,9,15,194,1.0,,1.0,,0,,en,1.0
4336,2301,94383,2196,1.0,,1.0,-18000.0,8,1.0,en,0.0
0,1,2,14,1.0,,1.0,,0,,en,1.0
6552,794,4459,1463,,,1.0,,0,,fil,0.0
4525,583,5258,367,,,1.0,,6,1.0,en,0.0
0,3,0,627,1.0,,1.0,,0,,es,1.0
0,17,62,610,1.0,,1.0,,0,,en,1.0
0,13,26,216,1.0,,1.0,,0,,en,1.0
572,2850,9565,1777,,,,-25200.0,2,1.0,en,0.0
0,2,5,571,1.0,,1.0,,0,,en,1.0
1,16,20,242,1.0,,1.0,,0,,en,1.0
3754,1061,36119,666,,,1.0,3600.0,3,1.0,en,0.0
0,1,13,325,,,1.0,32400.0,0,,ko,1.0
0,18,22,244,1.0,,1.0,,0,,en,1.0
0,13,16,240,1.0,,1.0,,0,,en,1.0
0,11,26,230,1.0,,1.0,,0,,en,1.0
0,14,29,280,1.0,,1.0,,0,,en,1.0
0,8,20,241,1.0,,1.0,,0,,en,1.0
0,5,23,211,1.0,,1.0,,0,,en,1.0
2,5,98,73,1.0,,1.0,,0,,en,0.0
1,14,21,239,1.0,,1.0,,0,,en,1.0
0,8,19,205,1.0,,1.0,,0,,en,1.0
552,71,319,41,1.0,,1.0,,0,1.0,en,0.0
615,166,1318,233,1.0,,1.0,-18000.0,0,,en,0.0
0,16,26,244,1.0,,1.0,,0,,en,1.0
0,20,30,407,1.0,,1.0,,0,,en,1.0
9,1,178,610,1.0,,1.0,,0,,ru,1.0
2423,394,7463,170,1.0,,1.0,,1,1.0,en,0.0
0,19,29,340,1.0,,1.0,,0,,en,1.0
0,6,1,561,,,1.0,,0,,es,1.0
0,2,1,456,1.0,,1.0,,0,,it,1.0
0,8,20,268,1.0,,1.0,,0,,en,1.0
0,3,15,399,,,1.0,-21600.0,0,1.0,es,1.0
49,87,242,241,1.0,,1.0,,0,1.0,en,0.0
920,154,605,270,1.0,,1.0,,0,1.0,en,0.0
0,13,23,196,1.0,,1.0,,0,,en,1.0
1,22,19,508,,,1.0,,0,1.0,es,1.0
1,17,19,345,,,1.0,32400.0,0,1.0,ko,1.0
0,5,28,378,1.0,,1.0,,0,1.0,en,1.0
0,15,46,542,1.0,,1.0,,0,,en,1.0
1253,205,4317,42,1.0,,1.0,28800.0,1,1.0,en,0.0
0,10,19,228,1.0,,1.0,,0,,en,1.0
0,12,18,207,1.0,,1.0,,0,,en,1.0
7978,780,24494,175,,,1.0,,0,,en,0.0
0,11,20,246,1.0,,1.0,,0,,en,1.0
0,7,2,576,1.0,,1.0,-28800.0,0,,en,1.0
813,156,20405,144,,,1.0,32400.0,10,1.0,en,0.0
8134,5821,194518,5133,,,,-25200.0,234,1.0,en,0.0
8749,287,16008,276,,,1.0,,1,1.0,en,0.0
6,102,3786,316,1.0,,1.0,,1,,en,0.0
0,1,1,536,1.0,,1.0,,0,,ru,1.0
1388,220,1182,1040,1.0,,1.0,43200.0,7,,en,0.0
2939,293,2161,408,,,1.0,,0,,en,0.0
0,9,28,249,1.0,,1.0,,0,,en,1.0
26039,515,40034,312,,,1.0,-28800.0,0,1.0,en,0.0
0,4,4,40,1.0,1.0,1.0,,0,,en,0.0
0,13,30,307,1.0,,1.0,,0,,en,1.0
0,9,20,201,1.0,,1.0,,0,,en,1.0
4842,195,6160,228,,,1.0,,0,1.0,en,0.0
0,7,21,268,1.0,,1.0,,0,,en,1.0
0,10,15,176,1.0,,1.0,,0,,en,1.0
0,8,23,234,1.0,,1.0,,0,,en,1.0
0,8,16,197,1.0,,1.0,,0,,en,1.0
0,7,23,440,,,1.0,-10800.0,1,1.0,es,1.0
0,24,59,626,1.0,,1.0,,0,,en,1.0
0,12,16,205,1.0,,1.0,,0,,en,1.0
178,326,9585,216,,,1.0,-18000.0,2,,en,0.0
3221,9642,54834,2447,,,,43200.0,29,1.0,en,0.0
0,20,68,664,1.0,,1.0,,0,,en,1.0
0,23,71,666,1.0,,1.0,,0,,en,1.0
319,215,5639,251,1.0,,1.0,28800.0,0,1.0,en,0.0
0,3,2,555,1.0,,1.0,,0,,en,1.0
0,13,55,740,1.0,,1.0,,0,,en,1.0
0,6,18,194,1.0,,1.0,,0,,en,1.0
0,11,66,615,1.0,,1.0,,0,,en,1.0
0,8,23,216,1.0,,1.0,,0,,en,1.0
454,146,5372,150,,,1.0,,2,1.0,pt,0.0
3,5,8,447,,,1.0,,0,,pt,1.0
0,18,52,608,1.0,,1.0,,0,,en,1.0
0,14,20,220,1.0,,1.0,,0,,en,1.0
0,10,19,253,1.0,,1.0,,0,,en,1.0
0,10,16,203,1.0,,1.0,,0,,en,1.0
713,108,1778,127,,,,,1,,en,0.0
6,33,169,615,,,1.0,-18000.0,0,1.0,es,1.0
2397,1029,46335,765,,,,-18000.0,1,,en,0.0
0,12,35,242,1.0,,1.0,,0,,en,1.0
536,515,38916,494,,,1.0,-18000.0,9,1.0,en,0.0
0,7,27,244,1.0,,1.0,,0,,en,1.0
130,1261,14281,1147,,,1.0,-18000.0,18,1.0,en,0.0
4396,315,6509,317,,,1.0,-25200.0,3,1.0,en,0.0
0,6,26,263,1.0,,1.0,,0,,en,1.0
15,72,231,334,1.0,,1.0,,1,1.0,en,0.0
0,16,26,211,1.0,,1.0,,0,,en,1.0
4908,1373,12309,2001,,,1.0,-18000.0,41,1.0,en,0.0
0,20,48,590,1.0,,1.0,,0,,en,1.0
0,20,48,330,1.0,,1.0,,0,,en,1.0
685,135,455,383,,,1.0,21600.0,0,1.0,en,0.0
0,4,14,200,1.0,,1.0,,0,,en,1.0
2865,428,3184,467,,,1.0,,0,,en,0.0
0,15,20,223,1.0,,1.0,,0,,en,1.0
7638,475,23606,68,,,1.0,-25200.0,3,,en,0.0
52,1243,5340,777,,,1.0,-25200.0,3,1.0,en,0.0
1484,145,1304,109,,,1.0,,0,1.0,en,0.0
0,8,15,196,1.0,,1.0,,0,,en,1.0
0,14,16,185,1.0,,1.0,,0,,en,1.0
12583,1605,69809,969,,,1.0,-18000.0,2,1.0,en,0.0
0,13,31,255,1.0,,1.0,,0,,en,1.0
0,11,19,206,1.0,,1.0,,0,,en,1.0
0,4,8,409,1.0,,1.0,-18000.0,0,,en,1.0
0,2,16,197,1.0,,1.0,,0,,en,1.0
309,4825,48449,4572,,,1.0,0.0,30,,en,0.0
2045,2104,27538,972,,,1.0,28800.0,8,1.0,en,0.0
0,19,36,384,1.0,,1.0,,0,,en,1.0
0,23,18,245,1.0,,1.0,,0,,en,1.0
15779,649,27114,389,,,1.0,,1,1.0,en,0.0
0,13,515,632,1.0,,1.0,,0,,en,1.0
0,13,41,453,,,1.0,-28800.0,0,1.0,en,1.0
10444,514,30078,468,,,1.0,-28800.0,1,1.0,en,0.0
0,6,18,196,1.0,,1.0,,0,,en,1.0
1315,109,2450,106,,,1.0,16200.0,0,,en,0.0
0,15,22,260,1.0,,1.0,,0,,en,1.0
5333,224,526,303,,,1.0,-25200.0,2,1.0,en,0.0
883,151,5705,143,,,1.0,-25200.0,2,,en,0.0
0,20,5,41,1.0,,1.0,,0,,en,0.0
0,8,24,251,1.0,,1.0,,0,,en,1.0
0,28,11,545,,,1.0,-28800.0,0,,es,1.0
0,15,23,323,1.0,,1.0,,0,,en,1.0
389,123,1272,473,,,1.0,,4,1.0,en,0.0
0,8,18,237,1.0,,1.0,,0,,en,1.0
1291,93,3192,227,,,1.0,3600.0,0,,en,0.0
0,10,23,256,1.0,,1.0,,0,,en,1.0
842,87,6423,55,,,1.0,-14400.0,0,1.0,en,0.0
0,1,0,21,1.0,,1.0,,0,,en,1.0
658,174,2466,184,1.0,,1.0,,0,1.0,en,0.0
226,1400,36373,402,1.0,,1.0,3600.0,15,,en,0.0
0,23,34,354,1.0,,1.0,,0,,en,1.0
578,1116,3191,2000,,,1.0,10800.0,4,,en,0.0
0,15,18,207,1.0,,1.0,,0,,en,1.0
411,224,11000,195,,,1.0,-36000.0,0,,en,0.0
0,8,19,203,1.0,,1.0,,0,,en,1.0
54,13,400,68,1.0,,1.0,32400.0,0,,en-gb,0.0
1819,269,13740,98,,,1.0,-14400.0,6,1.0,en,0.0
0,10,13,197,1.0,,1.0,,0,,en,1.0
347,169,1311,342,1.0,,1.0,,1,,en,0.0
1765,822,18542,314,,,1.0,28800.0,6,,en,0.0
2683,82,25013,249,,,1.0,-25200.0,2,,en,0.0
1457,171,745,100,,,,,0,1.0,en,0.0
0,10,20,210,1.0,,1.0,,0,,en,1.0
5519,1494,58095,468,,,1.0,-18000.0,4,,en,0.0
735,2355,65927,1904,,,1.0,19800.0,14,1.0,en,0.0
0,23,32,353,1.0,,1.0,,0,,en,1.0
29751,2245,24130,65,,,1.0,-25200.0,27,1.0,en,0.0
0,18,25,319,1.0,,1.0,,0,,en,1.0
2069,1154,40639,664,,,,19800.0,21,1.0,en,0.0
31826,574,32143,631,,,,,2,,en,0.0
0,18,67,636,1.0,,1.0,,0,,en,1.0
3690,1125,33478,866,,,,-18000.0,2,1.0,en,0.0
39,41,177,154,1.0,,1.0,,0,,en,0.0
0,28,59,615,1.0,,1.0,,0,,en,1.0
2532,308,3493,649,1.0,,1.0,,1,1.0,en,0.0
8735,131,851,249,1.0,,1.0,-25200.0,0,,en,0.0
3629,137,323,1898,1.0,,1.0,,1,,en,0.0
0,13,33,314,1.0,,1.0,,0,,en,1.0
0,26,54,500,1.0,,1.0,,0,,en,1.0
550,2674,16031,2841,,,,-14400.0,17,,en,0.0
32111,10241,82176,340,,,1.0,-14400.0,59,,en,0.0
25,20,254,91,1.0,,1.0,,0,,en,0.0
7758,295,3537,262,,,1.0,-25200.0,1,1.0,en,0.0
0,61,170,490,1.0,,1.0,10800.0,0,1.0,en,1.0
448,1756,3146,45,,,1.0,,37,1.0,en,0.0
0,0,3,21,1.0,,1.0,,0,,en,1.0
0,10,16,306,1.0,,1.0,,0,,en,1.0
0,0,4,33,1.0,,1.0,,0,,en,1.0
0,4,0,496,1.0,,1.0,,0,,en,1.0
0,0,2,37,1.0,,1.0,,0,,en,1.0
8,111,420,839,1.0,,1.0,,5,1.0,en,0.0
972,988,12853,1111,,,1.0,10800.0,5,1.0,en,0.0
168,397,13382,519,,,,-14400.0,8,,en,0.0
0,16,17,215,1.0,,1.0,,0,,en,1.0
0,23,48,389,1.0,,1.0,,0,,en,1.0
3377,940,4233,1808,1.0,,1.0,,6,,en,0.0
0,5,0,534,1.0,,1.0,,0,,en,1.0
4745,1270,31284,999,,,1.0,28800.0,2,1.0,en,0.0
0,3,0,557,,,1.0,-21600.0,0,,en,1.0
113,91,634,81,,,1.0,-25200.0,0,,en,0.0
276,967,2514,1003,,,1.0,-25200.0,49,1.0,en,0.0
682,351,1296,422,1.0,,1.0,,0,,en,0.0
0,6,1,626,1.0,,1.0,,0,,en,1.0
0,6,19,184,1.0,,1.0,,0,,en,1.0
0,11,18,196,1.0,,1.0,,0,,en,1.0
0,4,0,366,1.0,,1.0,,0,,fr,1.0
6462,450,23023,426,,,1.0,-36000.0,7,1.0,en,0.0
1477,112,574,211,,,1.0,-25200.0,0,,en,0.0
6018,431,27397,1067,,,1.0,-25200.0,22,,en,0.0
0,8,17,195,1.0,,1.0,,0,,en,1.0
731,305,1184,318,1.0,,1.0,,0,,en,0.0
2763,465,37955,538,,,1.0,,1,,en,0.0
2021,217,2662,150,1.0,,1.0,,2,1.0,en,0.0
407,120,639,64,,,1.0,18000.0,1,1.0,en,0.0
6407,203,306,18,1.0,,1.0,,3,,en,0.0
3,17,13,469,,,1.0,-10800.0,0,,en,1.0
1,28,50,32,,,,-25200.0,0,,en,0.0
11902,3551,37990,128,,,,7200.0,17,1.0,en-gb,0.0
0,19,41,354,1.0,,1.0,,0,,en,1.0
620,254,2182,292,1.0,,1.0,,1,1.0,en,0.0
3768,209,5732,315,,,,10800.0,1,1.0,en,0.0
0,11,50,355,1.0,,1.0,,0,,en,1.0
23404,713,37240,383,,,1.0,-14400.0,4,1.0,en,0.0
52212,4143,54081,2518,,,1.0,-25200.0,3,1.0,en,0.0
0,10,20,205,1.0,,1.0,,0,,en,1.0
0,13,47,483,1.0,,1.0,,0,,en,1.0
0,6,3,556,1.0,,1.0,,0,,es,1.0
20134,1294,19585,272,,,1.0,18000.0,6,1.0,en,0.0
0,13,23,280,1.0,,1.0,,0,,en,1.0
0,16,22,249,1.0,,1.0,,0,,en,1.0
756,309,710,306,,,1.0,-25200.0,0,1.0,en,0.0
71,147,1303,138,,,1.0,28800.0,4,1.0,en,0.0
7302,512,3190,277,1.0,,1.0,-25200.0,7,1.0,en,0.0
0,12,42,979,1.0,,1.0,,0,,en,1.0
2618,164,12533,154,,,1.0,-14400.0,0,1.0,en,0.0
0,11,19,232,1.0,,1.0,,0,,en,1.0
378,160,1099,242,1.0,,1.0,,4,1.0,en,0.0
5,8,6,436,,,1.0,-14400.0,0,,en,1.0
0,5,15,171,1.0,,1.0,,0,,en,1.0
26009,912,45786,996,,,,,55,,ja,0.0
1,58,485,101,,,1.0,-25200.0,5,,en,0.0
0,17,18,259,1.0,,1.0,,0,,en,1.0
0,203,203,836,,,1.0,-10800.0,0,1.0,en,1.0
0,14,18,196,1.0,,1.0,,0,,en,1.0
0,9,16,205,1.0,,1.0,,0,,en,1.0
0,13,25,183,1.0,,1.0,,0,,en,1.0
23783,1247,31342,731,,,1.0,-25200.0,1,1.0,en,0.0
2759,34,3426,161,,,1.0,28800.0,2,1.0,zh-tw,0.0
0,20,31,397,1.0,,1.0,,0,,en,1.0
0,9,17,190,1.0,,1.0,,0,,en,1.0
6094,1440,120993,880,1.0,,1.0,,8,1.0,en,0.0
13,1167,3228,1621,,,1.0,-21600.0,25,1.0,es,1.0
0,13,20,261,1.0,,1.0,,0,,en,1.0
1,23,8,451,1.0,,1.0,-10800.0,0,1.0,pt,1.0
0,12,20,254,1.0,,1.0,,0,,en,1.0
0,9,24,259,1.0,,1.0,,0,,en,1.0
25,1624,77,524,,,,,32,,en,1.0
0,21,31,335,1.0,,1.0,,0,,en,1.0
0,15,41,369,1.0,,1.0,,0,,en,1.0
0,31,153,1152,1.0,,1.0,,0,,en,1.0
0,12,26,307,1.0,,1.0,,0,,en,1.0
2943,123,2677,159,,,,-18000.0,0,,en,0.0
4023,655,32311,512,,,1.0,28800.0,12,1.0,en,0.0
0,8,15,442,1.0,,1.0,,0,,en,1.0
4034,3001,45655,538,1.0,,1.0,-36000.0,6,1.0,en,0.0
1203,1045,38257,1588,,,1.0,43200.0,45,1.0,en,0.0
0,10,26,215,1.0,,1.0,,0,,en,1.0
0,9,18,177,1.0,,1.0,,0,,en,1.0
0,14,21,199,1.0,,1.0,,0,,en,1.0
1030,144,253,185,1.0,,1.0,,0,,en,0.0
0,18,33,326,1.0,,1.0,,0,,en,1.0
0,23,65,838,1.0,,1.0,,0,,en,1.0
0,25,28,272,1.0,,1.0,,0,,en,1.0
5323,1558,19170,625,,,1.0,-18000.0,52,1.0,en,0.0
179,88,10187,181,,,1.0,28800.0,2,1.0,en,0.0
3014,904,10574,695,,,1.0,-39600.0,1,1.0,en,0.0
658,128,2780,117,,,1.0,-21600.0,0,,en,0.0
0,6,0,440,1.0,,1.0,-21600.0,0,,es,1.0
927,114,4193,751,,,1.0,-18000.0,6,1.0,en,0.0
2,14,30,249,1.0,,1.0,,0,,en,1.0
0,43,1901,614,,,,-28800.0,0,,en,1.0
0,12,20,224,1.0,,1.0,,0,,en,1.0
3921,372,5497,260,1.0,,1.0,,1,,en,0.0
0,20,29,309,1.0,,1.0,,0,,en,1.0
2227,371,3673,722,,,1.0,-18000.0,3,1.0,en,0.0
0,23,62,549,1.0,,1.0,,0,,en,1.0
0,11,1,533,1.0,,1.0,,0,,es,1.0
913,324,1974,433,,,1.0,,0,,en,0.0
0,12,24,254,1.0,,1.0,,0,,en,1.0
283,58,1765,74,1.0,,1.0,18000.0,2,,en,0.0
0,16,27,299,1.0,,1.0,,0,,en,1.0
5559,967,23163,1997,,,1.0,-25200.0,2,,en,0.0
0,25,27,306,1.0,,1.0,,0,,en,1.0
0,3,1,578,1.0,,1.0,,0,,en,1.0
0,8,22,216,1.0,,1.0,,0,,en,1.0
2285,276,2799,313,,,1.0,-36000.0,0,1.0,en,0.0
4300,255,8381,254,,,,32400.0,3,1.0,en,0.0
2,15,5,52,,,,-25200.0,0,1.0,en,0.0
4836,150,3264,53,1.0,,1.0,-25200.0,0,1.0,en,0.0
0,19,35,326,1.0,,1.0,,0,,en,1.0
0,14,41,330,1.0,,1.0,,0,,en,1.0
7966,237,3688,218,,,1.0,-18000.0,0,1.0,en,0.0
0,16,8,345,1.0,,1.0,7200.0,0,1.0,en,1.0
0,30,67,579,1.0,,1.0,,0,,en,1.0
1,5,828,592,,,1.0,-18000.0,0,,ru,1.0
0,29,66,623,1.0,,1.0,,0,,en,1.0
0,23,61,635,1.0,,1.0,,0,,en,1.0
0,14,43,404,1.0,,1.0,,0,,en,1.0
0,124,24,222,1.0,,1.0,7200.0,1,,es,0.0
0,6,29,245,1.0,,1.0,,0,,en,1.0
0,14,12,186,1.0,,1.0,,0,,en,1.0
64,430,784,1,,,,-14400.0,13,,en,0.0
2686,409,8623,290,,,1.0,,1,1.0,en,0.0
0,11,21,234,1.0,,1.0,,0,,en,1.0
0,13,24,255,1.0,,1.0,,0,,en,1.0
7922,109,9898,111,1.0,,1.0,,2,1.0,en,0.0
9535,626,33831,1189,,,1.0,-25200.0,19,,en,0.0
0,228,222,405,,,1.0,-10800.0,0,1.0,en,1.0
391,594,31000,1460,,,1.0,-18000.0,41,,en,0.0
28862,421,66292,280,,,1.0,-25200.0,2,,en,0.0
5226,467,40857,172,,,1.0,3600.0,2,1.0,en,0.0
6442,343,28353,320,,,,,2,1.0,en,0.0
0,11,17,259,1.0,,1.0,,0,,en,1.0
1553,311,35669,256,,,1.0,-25200.0,0,1.0,en,0.0
13229,262,9782,265,,,,,1,1.0,en,0.0
490,190,514,228,1.0,,1.0,,0,1.0,en,0.0
2311,421,24453,252,,,1.0,-18000.0,4,1.0,en,0.0
0,0,2,39,1.0,,1.0,,0,,en,1.0
2,1107,55,699,1.0,,1.0,,5,,en,1.0
806,590,16004,894,,,1.0,-25200.0,12,1.0,en,0.0
0,12,20,210,1.0,,1.0,,0,,en,1.0
0,3,0,566,1.0,,1.0,,0,,en,1.0
254,20,157,82,1.0,,1.0,,1,,en,0.0
0,27,65,617,1.0,,1.0,,0,,en,1.0
0,12,33,320,1.0,,1.0,,0,,en,1.0
29,22,348,50,1.0,,1.0,,0,,en,0.0
0,0,2,21,1.0,,1.0,,0,,en,1.0
3265,445,22456,354,,,1.0,-21600.0,2,1.0,en,0.0
7,243,1108,326,,,1.0,10800.0,13,1.0,en,0.0
21547,442,14643,56,1.0,,1.0,,2,,en,0.0
0,11,18,214,1.0,,1.0,,0,,en,1.0
0,26,65,550,1.0,,1.0,,0,,en,1.0
9190,226,4340,186,,,1.0,,0,1.0,en,0.0
0,7,17,195,1.0,,1.0,,0,,en,1.0
0,25,51,552,1.0,,1.0,,0,,en,1.0
0,12,18,218,1.0,,1.0,,0,,en,1.0
0,18,40,525,1.0,,1.0,,0,,en,1.0
6928,341,2810,103,,,1.0,-25200.0,5,1.0,en,0.0
0,10,20,218,1.0,,1.0,,0,,en,1.0
344,249,571,193,1.0,,1.0,,0,1.0,en,0.0
0,18,22,305,1.0,,1.0,,0,,en,1.0
0,14,26,326,1.0,,1.0,,0,,en,1.0
2809,271,5223,738,,,1.0,-25200.0,3,,en,0.0
12040,771,67024,301,,,1.0,-18000.0,3,1.0,en,0.0
0,16,57,519,1.0,,1.0,,0,,en,1.0
997,10241,114232,482,,,1.0,-36000.0,107,,en,0.0
0,19,11,771,1.0,,1.0,-16200.0,0,,es,1.0
3771,106,7863,70,,,1.0,-25200.0,0,1.0,en,0.0
0,11,24,235,1.0,,1.0,,0,,en,1.0
20088,182,11490,345,,,1.0,-21600.0,2,1.0,en,0.0
864,282,2309,197,,,1.0,19800.0,4,1.0,en,0.0
0,3,1,441,,,1.0,,0,,en,1.0
745,147,5565,423,1.0,,1.0,,0,1.0,en,0.0
165,671,30131,469,,,1.0,-21600.0,4,1.0,en,0.0
0,12,21,220,1.0,,1.0,,0,,en,1.0
8625,824,8346,1496,,,,,17,1.0,en,0.0
0,25,52,533,1.0,,1.0,,0,,en,1.0
1514,141,1228,218,1.0,,1.0,,0,,en,0.0
0,32,63,603,1.0,,1.0,,0,,en,1.0
0,19,37,411,1.0,,1.0,,0,,en,1.0
549,275,1268,369,1.0,,1.0,43200.0,15,1.0,en,0.0
0,6,1,548,1.0,,1.0,,0,,en,1.0
12989,306,8507,377,1.0,,1.0,,1,1.0,en,0.0
9963,986,9342,1241,,,1.0,-25200.0,19,1.0,en,0.0
2145,481,9398,324,,,,,19,1.0,en,0.0
0,10,21,200,1.0,,1.0,,0,,en,1.0
177,72,647,49,1.0,,1.0,,0,1.0,en,0.0
756,239,11525,431,,,1.0,-18000.0,3,1.0,en,0.0
0,1,3,34,1.0,,1.0,,0,,en,1.0
1,2,9,140,,,1.0,,0,,es,1.0
0,1,1,9,1.0,,1.0,,0,,en,1.0
707,123,8632,36,1.0,,1.0,,4,1.0,en,0.0
0,13,20,207,1.0,,1.0,,0,,en,1.0
4053,414,29538,270,,,1.0,-25200.0,3,1.0,en,0.0
0,7,24,190,1.0,,1.0,,0,,en,1.0
85051,2094,54668,2235,1.0,,1.0,,49,1.0,en,0.0
0,4,0,974,1.0,,1.0,,0,,en,1.0
0,12,25,311,1.0,,1.0,,0,,en,1.0
0,25,65,742,1.0,,1.0,,0,,en,1.0
831,141,3997,140,1.0,,1.0,,0,1.0,en,0.0
0,3,2,527,1.0,,1.0,,0,,en,1.0
0,10,13,209,1.0,,1.0,,0,,en,1.0
7,10,29,439,,,1.0,-21600.0,0,1.0,en,1.0
0,14,29,248,1.0,,1.0,,0,,en,1.0
0,20,23,308,1.0,,1.0,,0,,en,1.0
0,9,8,436,1.0,,1.0,,0,,en,1.0
0,2,3,587,1.0,,1.0,,0,,tr,1.0
241,142,1748,122,,,1.0,28800.0,2,1.0,en,0.0
279,75,427,77,,,1.0,,0,,en,0.0
26,57,257,224,,,1.0,-28800.0,0,1.0,en,0.0
3978,976,4524,647,,,1.0,-18000.0,78,,en,0.0
14,4406,1403,655,1.0,,1.0,10800.0,25,,en,0.0
6508,594,2829,842,1.0,,1.0,,1,1.0,en,0.0
0,11,49,562,,,,,0,,en,1.0
15887,6291,28605,4741,,,1.0,-18000.0,15,1.0,en-gb,0.0
18,23,125,84,1.0,,1.0,,0,1.0,en,0.0
0,22,35,340,1.0,,1.0,,0,,en,1.0
1150,1392,8261,1977,,,1.0,-10800.0,4,,es,0.0
219,58,595,103,,,1.0,43200.0,2,1.0,en,0.0
22520,881,13224,547,,,1.0,,2,1.0,en,0.0
135,673,11086,1200,,,1.0,3600.0,2,1.0,en,0.0
0,15,20,296,1.0,,1.0,,0,,en,1.0
97,199,2429,99,,,1.0,-25200.0,3,,en,0.0
0,3,27,575,1.0,,1.0,,0,,en,1.0
0,11,21,220,1.0,,1.0,,0,,en,1.0
0,18,41,538,1.0,,1.0,,0,,en,1.0
0,20,53,460,1.0,,1.0,,0,,en,1.0
0,18,61,624,1.0,,1.0,,0,,en,1.0
0,2,1,571,1.0,,1.0,,0,,en,1.0
3,24,115,666,,,1.0,-25200.0,0,,es,1.0
368,131,10070,295,,,1.0,28800.0,2,1.0,en,0.0
624,192,1238,175,,,1.0,-10800.0,0,,en,0.0
0,15,16,200,1.0,,1.0,,0,,en,1.0
6056,337,12235,389,1.0,,1.0,28800.0,2,1.0,en,0.0
2140,359,3546,306,,,1.0,-18000.0,1,1.0,en,0.0
0,9,21,252,1.0,,1.0,,0,,en,1.0
4254,370,2117,330,1.0,,1.0,-25200.0,1,1.0,en,0.0
6952,1835,32808,258,,,1.0,-25200.0,3,1.0,en,0.0
4803,2052,32717,2246,,,1.0,-10800.0,17,1.0,en,0.0
3590,486,4537,591,,,1.0,-18000.0,11,1.0,en,0.0
0,18,38,381,1.0,,1.0,,0,,en,1.0
0,16,24,238,1.0,,1.0,,0,,en,1.0
4535,502,14898,653,,,1.0,-10800.0,5,,en,0.0
2533,1253,6244,652,1.0,,1.0,28800.0,5,,en,0.0
889,440,6372,815,,,,-18000.0,9,1.0,en,0.0
0,9,0,596,1.0,,1.0,-18000.0,0,,en,1.0
83,62,439,71,,,,,0,,en,0.0
398,149,5386,181,,,,-18000.0,11,,en,0.0
0,16,71,672,1.0,,1.0,,0,,en,1.0
719,500,5146,477,,,,-25200.0,15,,en,0.0
0,11,3,535,,,1.0,-18000.0,0,,es,1.0
129,104,1940,64,,,1.0,-18000.0,3,,en,0.0
3261,584,7990,1775,,,,-25200.0,15,1.0,en,0.0
0,3,153,4,,,1.0,,0,,en,0.0
0,10,13,180,1.0,,1.0,,0,,en,1.0
381,409,2053,1116,,,1.0,-16200.0,4,,en,0.0
1881,1092,53520,983,,,1.0,-25200.0,74,,en,0.0
1,12,17,681,1.0,,1.0,-10800.0,0,,es,1.0
0,13,19,202,1.0,,1.0,,0,,en,1.0
0,15,31,317,1.0,,1.0,,0,,en,1.0
1502,744,3007,642,1.0,,1.0,-36000.0,0,1.0,en,0.0
8,70,14792,73,,,1.0,32400.0,3,,en,0.0
1355,158,944,249,,,1.0,-28800.0,0,,en,0.0
118225,27789,10674,1403,,,1.0,-18000.0,595,,en,0.0
0,11,18,209,1.0,,1.0,,0,,en,1.0
4217,345,20438,204,,,1.0,-25200.0,3,,en,0.0
0,10,14,187,1.0,,1.0,,0,,en,1.0
0,15,60,559,1.0,,1.0,,0,,en,1.0
1314,2227,20172,2104,1.0,,1.0,,0,,en,0.0
363,90,371,147,1.0,,1.0,,0,1.0,en,0.0
0,16,18,265,1.0,,1.0,,0,,en,1.0
0,20,37,326,1.0,,1.0,,0,,en,1.0
1399,248,3030,352,,,,3600.0,1,1.0,en-gb,0.0
0,7,21,252,1.0,,1.0,,0,,en,1.0
5013,758,9052,971,1.0,,1.0,-18000.0,0,,es,0.0
6591,576,22664,323,,,1.0,-18000.0,6,1.0,en,0.0
50,184,2794,314,,,1.0,7200.0,18,1.0,en,0.0
0,15,55,543,1.0,,1.0,,0,,en,1.0
0,9,21,269,1.0,,1.0,,0,,en,1.0
0,24,21,201,1.0,,1.0,,0,,en,1.0
95,148,2439,396,1.0,,1.0,,0,1.0,en,0.0
